,lb,ub
lgt-S_c,0.00010000000000000029,1.0000000000000002
gthrd_c,6.432086230704949,70.85368339488977
lac-D_c,0.00010000000000000029,1.0000000000000002
gmhep1p_c,0.00010000000000000029,1.0000000000000002
gmhep7p_c,0.00010000000000000029,1.0000000000000002
gmhep17bp_c,0.00010000000000000029,1.0000000000000002
xmp_c,0.00010000000000000029,1.0000000000000002
g3pc_c,9.999998667524158e-05,1.0000000000000002
chol_c,0.00010000000000000029,1.0000000000000002
g3pe_c,0.00010000000000000029,1.0000000000000002
g3pg_c,0.00010000000000000029,1.0000000000000002
gsn_c,0.0027193564520831817,0.008292651771636522
gtspmd_c,0.00010000000000000029,1.0000000000000002
spmd_c,0.00010000000000000029,1.0000000000000002
gua_c,0.00010000000000000029,1.0153055749044237
xan_c,0.00010000000000000029,1.0000000000000002
histd_c,9.999999999999958e-05,0.1727546252638132
his-L_c,0.00010000000000000029,0.6163809999312351
hisp_c,0.00010000000000000029,1.0000000000000002
hpyr_c,0.00010000000000000029,1.0000000000000002
hom-L_c,0.00010000000000000029,1.0000000000000002
phom_c,0.00010000000000000029,1.0000000000000002
suchms_c,0.00010000000000000029,1.0000000000000002
imacp_c,0.00010000000000000029,1.0000000000000002
pydam_c,0.00010000000000000029,1.0000000000000002
prlp_c,0.00010000000000000029,1.0000000000000002
eig3p_c,0.00010000000000000029,1.0000000000000002
2cpr5p_c,0.00010000000000000029,1.0000000000000002
3ig3p_c,0.00010000000000000029,1.0000000000000002
ile-L_c,0.00010000000000000029,1.0000000000000002
3c2hmp_c,0.00010000000000000029,0.9999999999999986
3c4mop_c,0.00010000000000000029,0.9999999999999986
2ippm_c,0.00010000000000000029,1.0000000000000002
3c3hmp_c,0.00010000000000000029,1.0000000000000002
3hmrsACP_c,0.00010000000000000029,1.0000000000000002
kdo_c,0.00010000000000000029,1.0000000000000002
ckdo_c,0.00010000000000000029,1.0000000000000002
kdo8p_c,0.00010000000000000029,1.0000000000000002
lac-L_c,0.00010000000000000029,1.0000000000000002
4mop_c,0.00010000000000000029,1.0000000000000002
leu-L_c,0.00010000000000000029,1.0000000000000002
mthgxl_c,0.00010000000000000029,1.0000000000000002
